index,dx,dy,dz,Bx,By,Bz,Bmod,
1064.0,0.0,0.0,10.0,428.41999999999996,22.93,11.26,429.1809279313329,
1065.0,0.0,0.0,10.0,428.47,22.9,11.41,429.23319885582015,
1066.0,0.0,0.0,10.0,428.5,22.71,11.46,429.2543834371409,
1067.0,0.0,0.0,10.0,428.58,22.59,12.049999999999999,429.34406598903865,
1068.0,10.0,0.0,-100.0,427.76,22.209999999999997,11.14,428.4810396038545,
1069.0,0.0,0.0,10.0,428.07,22.59,11.42,428.8177344746833,
1070.0,0.0,0.0,10.0,428.23,22.86,11.379999999999999,428.9906955867458,
1071.0,0.0,0.0,10.0,428.23,23.01,11.299999999999999,428.9966002196288,
1072.0,0.0,0.0,10.0,428.23,23.05,11.180000000000001,428.995603473975,
1073.0,0.0,0.0,10.0,428.27,23.080000000000002,11.219999999999999,429.03818909276595,
1074.0,0.0,0.0,10.0,428.34999999999997,23.05,11.14,429.11434909590236,
1075.0,0.0,0.0,10.0,428.41999999999996,23.01,11.11,429.181300384814,
1076.0,0.0,0.0,10.0,428.46000000000004,23.01,11.19,429.22330761504554,
1077.0,0.0,0.0,10.0,428.23,23.05,11.06,428.9924929413101,
1078.0,0.0,0.0,10.0,427.76,23.05,11.53,428.53571729787,
1079.0,10.0,0.0,-100.0,427.57000000000005,22.18,12.12,428.3164153987097,
1080.0,0.0,0.0,10.0,428.27,22.71,11.73,429.03208493071935,
1081.0,0.0,0.0,10.0,428.39000000000004,23.080000000000002,11.34,429.16112836555925,
1082.0,0.0,0.0,10.0,428.34,23.119999999999997,11.100000000000001,429.1070961892846,
1083.0,0.0,0.0,10.0,428.27,23.2,10.870000000000001,429.0356509662105,
1084.0,0.0,0.0,10.0,428.31,23.119999999999997,10.98,429.07406225499113,
1085.0,0.0,0.0,10.0,428.39000000000004,22.97,10.86,429.14281142761797,
1086.0,0.0,0.0,10.0,428.58,22.93,10.74,429.32732139941896,
1087.0,0.0,0.0,10.0,428.67,22.97,10.579999999999998,429.4153306532034,
1088.0,0.0,0.0,10.0,428.5,23.119999999999997,10.08,429.2416461621589,
1089.0,0.0,0.0,10.0,427.54,23.509999999999998,9.72,428.29621770452286,
1090.0,-100.0,10.0,-100.0,426.25000000000006,23.240000000000002,12.35,427.0616847716499,
1091.0,0.0,0.0,10.0,426.8,23.82,11.91,427.63007436334505,
1092.0,0.0,0.0,10.0,427.08000000000004,24.35,11.91,427.9393613585925,
1093.0,0.0,0.0,10.0,427.2,24.459999999999997,11.87,428.0642808037129,
1094.0,0.0,0.0,10.0,427.31,24.61,11.629999999999999,428.176067873953,
1095.0,0.0,0.0,10.0,427.36,24.650000000000002,11.67,428.22935560281246,
1096.0,0.0,0.0,10.0,427.47,24.61,11.47,428.33142996983077,
1097.0,0.0,0.0,10.0,427.4,24.84,11.35,428.27165222554714,
1098.0,0.0,0.0,10.0,427.16999999999996,25.07,11.219999999999999,428.0521022025239,
1099.0,0.0,0.0,10.0,426.73999999999995,25.45,10.64,427.63061127566624,
1100.0,0.0,0.0,10.0,426.08,25.9,9.38,426.96950804477825,
1101.0,10.0,0.0,-100.0,426.98,23.700000000000003,12.87,427.83086295871647,
1102.0,0.0,0.0,10.0,427.14000000000004,23.89,12.28,427.9837731737034,
1103.0,0.0,0.0,10.0,427.29,24.150000000000002,11.999999999999998,428.1401249591073,
1104.0,0.0,0.0,10.0,427.38,24.34,11.88,428.23735754835775,
1105.0,0.0,0.0,10.0,427.49,24.43,11.53,428.342696797786,
1106.0,0.0,0.0,10.0,427.53,24.54,11.45,428.3867586655778,
1107.0,0.0,0.0,10.0,427.61,24.5,11.21,428.4579631655829,
1108.0,0.0,0.0,10.0,427.65,24.580000000000002,10.93,428.4952319454675,
1109.0,0.0,0.0,10.0,427.65,24.650000000000002,10.7,428.4934480245876,
1110.0,0.0,0.0,10.0,427.69,24.84,10.07,428.52907322607643,
1111.0,0.0,0.0,10.0,428.0,24.8,8.93,428.81089643338123,
1112.0,10.0,0.0,-100.0,427.69,23.85,12.74,428.54389063432,
1113.0,0.0,0.0,10.0,427.54,23.96,12.260000000000002,428.3863219104924,
1114.0,0.0,0.0,10.0,427.58,24.150000000000002,12.02,428.4301101696751,
1115.0,0.0,0.0,10.0,427.62,24.19,11.75,428.4647978539194,
1116.0,0.0,0.0,10.0,427.65,24.27,11.440000000000001,428.49087388181323,
1117.0,0.0,0.0,10.0,427.72999999999996,24.299999999999997,11.360000000000001,428.57028886753216,
1118.0,0.0,0.0,10.0,427.84999999999997,24.27,11.08,428.68102570559375,
1119.0,0.0,0.0,10.0,427.96,24.34,10.78,428.7871332024784,
1120.0,0.0,0.0,10.0,428.16,24.299999999999997,10.579999999999998,428.97950067573163,
1121.0,0.0,0.0,10.0,428.39000000000004,24.34,10.07,429.19905941183055,
