index,dx,dy,dz,Bx,By,Bz,Bmod,
0,0,0,0,428390.0,15189.999999999998,10580.0,428789.7673685789,
1,0,0,50,429210.0,14920.0,9990.0,429585.4171174808,
2,10,0,-1,429250.0,14810.000000000002,10430.0,429632.03267447365,
3,10,0,-3,429129.99999999994,14620.0,10390.0,429504.6605102207,
4,9,0,-6,428860.0,14580.0,10000.0,429224.2723798364,
5,8,0,-7,428780.0,14550.0,9950.0,429142.1598957623,
6,6,0,-8,428780.0,14620.0,9730.0,429139.49445372657,
7,5,0,-10,428740.0,14850.000000000002,9850.0,429110.16371090536,
8,2,0,-10,428590.0,14850.000000000002,9520.0,428952.8423964574,
9,0,0,-10,428590.0,15040.0,9330.0,428955.2874135019,
10,-2,0,-10,428660.0,15230.0,9450.0,429034.5568832422,
11,-5,0,-10,428630.0,15380.0,9560.0,429012.371499937,
12,-6,0,-8,428660.0,15570.0,9720.0,429052.79267241695,
13,-8,0,-7,428740.0,15570.0,9800.0,429134.53892689646,
14,-9,0,-6,428900.0,15870.0,10069.999999999998,429311.6255122845,
15,-10,0,-3,429050.0,15990.0,10740.0,429482.1651710348,
16,-10,0,-1,429050.0,16290.0,11020.0,429500.5320136402,
17,-10,0,1,428900.0,16550.0,11480.0,429372.68532127194,
18,-10,0,3,428510.0,16790.0,11800.0,429001.1237747519,
19,-9,0,6,428120.0,17020.0,11600.0,428615.1826522248,
20,-8,0,7,427930.0,17210.0,11530.0,428431.1028625256,
21,-6,0,8,427890.0,17240.0,11290.0,428385.9635889113,
22,-5,0,10,427730.00000000006,17130.0,11330.0,428222.7909628352,
23,-2,0,10,427610.0,17210.0,11020.0,428098.04554564366,
24,0,0,10,427650.0,17090.0,10860.0,428129.10459346254,
25,2,0,10,427879.99999999994,17020.0,10820.0,428355.0480617684,
26,5,0,10,427969.99999999994,16630.0,10740.0,428427.61979125475,
27,6,0,8,428080.0,16400.0,10590.0,428524.90534390183,
28,8,0,7,428270.0,16400.0,10080.0,428702.41345250205,
29,9,0,6,428620.0,16210.0,9920.0,429041.1109672359,
30,10,0,3,429010.00000000006,16100.000000000002,9920.0,429426.5903504347,
31,20,2,0,429210.0,15760.0,10149.999999999998,429619.1618166024,
32,10,2,-3,429129.99999999994,15460.0,10230.0,429530.23339457717,
33,9,2,-6,428890.0,15420.0,9800.0,429278.9867906418,
34,7,2,-7,428780.0,15420.0,9840.0,429170.00174755923,
35,6,1,-8,428780.0,15420.0,9600.0,429164.56610489177,
36,5,1,-10,428780.0,15610.0,9650.0,429172.55620554305,
37,2,0,-10,428579.99999999994,15530.0,9450.0,428965.38298562035,
38,0,0,-10,428579.99999999994,15720.0,9370.0,428970.54875597224,
39,-2,0,-10,428620.0,15870.0,9370.0,429016.0348984639,
40,-5,-1,-10,428620.0,15910.0,9490.0,429020.15407204354,
41,-6,-1,-8,428620.0,16100.000000000002,9690.0,429031.712697325,
42,-7,-2,-7,428710.0,16180.000000000002,9600.0,429122.6124314588,
43,-9,-2,-6,428860.0,16480.0,9960.0,429292.08192092244,
44,-10,-2,-3,429020.0,16750.0,10620.0,429478.18023736664,
45,-20,-4,0,428900.0,17020.0,11330.0,429387.07397871214,
46,-10,-2,3,428579.99999999994,17360.0,11760.0,429092.6282284513,
47,-9,-2,6,428160.0,17740.0,11720.0,428687.5920760945,
48,-7,-2,7,427930.0,17960.0,11720.0,428467.0406227298,
49,-6,-1,8,427810.0,18040.0,11600.0,428347.28632267535,
50,-5,-1,10,427730.00000000006,17930.0,11560.0,428261.6856549276,
51,-2,0,10,427540.0,17850.0,11319.999999999998,428062.16429392586,
52,0,0,10,427620.0,17700.0,11200.000000000002,428132.68317193445,
53,2,0,10,427810.0,17620.0,11170.0,428318.37387625576,
54,5,1,10,427849.99999999994,17360.0,11020.0,428343.8250984832,
55,6,1,8,428000.0,16940.0,10740.0,428469.73195314506,
56,7,2,7,428210.0,16940.0,10100.0,428663.9449498873,
57,9,2,6,428549.99999999994,16630.0,9920.0,428987.25598786725,
58,10,2,3,428950.00000000006,16590.0,9830.0,429383.23150770576,
59,19,6,0,429210.0,16290.0,10149.999999999998,429638.9306149991,
60,10,4,-3,429140.0,16060.000000000002,10220.0,429561.99971598975,
61,8,4,-6,428980.00000000006,15910.0,9910.0,429389.306573883,
62,7,3,-7,428790.0,16100.000000000002,9630.0,429200.1992077823,
63,6,3,-8,428750.0,16100.000000000002,9640.0,429160.46194867487,
64,3,1,-10,428670.0,16330.0,9710.0,429090.808454341,
65,2,1,-10,428590.0,16330.0,9640.0,429009.3082906244,
66,0,0,-10,428549.99999999994,16400.0,9480.0,428968.4521034151,
67,-2,-1,-10,428549.99999999994,16480.0,9560.0,428973.29345776286,
68,-3,-1,-10,428519.99999999994,16400.0,9390.0,428936.5017109175,
69,-6,-3,-8,428590.0,16550.0,9370.0,429011.75683190784,
70,-7,-3,-7,428670.0,16630.0,9680.0,429101.65252536605,
71,-8,-4,-6,428820.0,16940.0,9990.0,429270.72588286287,
72,-10,-4,-3,428980.00000000006,17130.0,10650.0,429453.95538986486,
73,-18,-8,0,428860.0,17470.0,11290.0,429364.1398626578,
74,-10,-4,3,428590.0,18000.0,11950.0,429134.23377773067,
75,-8,-4,6,428160.0,18230.0,11990.0,428715.6150643454,
76,-7,-3,7,427849.99999999994,18460.0,11870.0,428412.5243267287,
77,-6,-3,8,427740.0,18650.0,11670.0,428305.40388839366,
78,-3,-1,10,427670.00000000006,18420.0,11590.0,428223.36858233233,
79,-2,-1,10,427550.0,18270.0,11510.0,428094.9374846659,
80,0,0,10,427590.0,18120.0,11470.0,428127.43827042903,
81,2,1,10,427660.0,18040.0,11359.999999999998,428191.04007440415,
82,3,1,10,427819.99999999994,17660.0,11120.000000000002,428328.7083537595,
83,6,3,8,427939.99999999994,17280.0,10800.0,428424.884898158,
84,7,3,7,428170.0,17210.0,10290.0,428639.26220074616,
85,8,4,6,428530.0,17170.0,10060.0,428991.8104113411,
86,10,4,3,428910.0,16940.0,9900.0,429358.5467881127,
87,17,10,0,429180.0,16740.0,10220.0,429627.9185527868,
88,8,6,-3,429230.0,16590.0,10250.0,429672.7632745646,
89,8,5,-6,429069.99999999994,16560.0,9710.0,429499.2230493554,
90,6,5,-7,428870.0,16560.0,10020.0,429306.5465375528,
91,5,3,-8,428800.0,16590.0,9630.0,429228.84921682515,
92,3,3,-10,428680.0,16710.0,9620.0,429113.40097927494,
93,2,1,-10,428570.0,16710.0,9420.0,428999.0738917743,
94,0,0,-10,428480.0,16780.0,9390.0,428911.2389527698,
95,-2,-1,-10,428489.99999999994,16670.0,9430.0,428917.8171864628,
96,-3,-3,-10,428519.99999999994,16750.0,9270.0,428947.41612463404,
97,-5,-3,-8,428530.0,17050.0,9700.0,428978.73303929646,
98,-6,-5,-7,428600.0,17170.0,9470.0,429048.3070704277,
99,-8,-5,-6,428800.0,17320.0,10009.999999999998,429266.3770900302,
100,-8,-6,-3,428910.0,17590.0,10600.0,429401.39287151827,
101,-16,-12,0,428880.0,18040.0,11350.0,429409.26690047106,
102,-8,-6,3,428690.0,18350.0,11970.0,429249.48398338235,
103,-8,-5,6,428290.0,18840.0,12060.0,428873.7731547594,
104,-6,-5,7,427909.99999999994,19070.0,12050.0,428504.18376020546,
105,-5,-3,8,427720.0,18990.0,11850.0,428305.31283186295,
106,-3,-3,10,427560.0,18950.0,11900.0,428145.1460661443,
107,-2,-1,10,427440.0,18650.0,11780.0,428008.81357747765,
108,0,0,10,427480.0,18420.0,11740.0,428037.70207774924,
109,2,1,10,427600.0,18270.0,11580.0,428146.7614031432,
110,3,3,10,427710.0,17820.0,11110.0,428225.2078054257,
111,5,3,8,427870.0,17660.0,10910.0,428373.24916479085,
112,6,5,7,428140.0,17630.0,10320.0,428627.08605499956,
113,8,5,6,428530.0,17470.0,10290.0,429009.3774033384,
114,8,6,3,428880.0,17470.0,10009.999999999998,429352.3674093343,
115,15,14,0,429230.0,17210.0,10209.999999999998,429696.1962829087,
116,7,7,-3,429270.0,17010.0,10049.999999999998,429724.41808675474,
117,6,7,-6,429150.0,17010.0,9850.0,429599.9128258757,
118,5,6,-7,429040.00000000006,16940.0,10049.999999999998,429491.89480128733,
119,4,4,-8,428880.0,17210.0,9890.0,429339.0858051477,
120,3,3,-10,428690.0,17050.0,9740.0,429139.4717338409,
121,1,2,-10,428570.0,17010.0,9420.0,429010.863965005,
122,0,0,-10,428410.0,17130.0,9270.0,428852.5363105598,
123,-1,-2,-10,428450.0,17010.0,9420.0,428890.98731495865,
124,-3,-3,-10,428410.0,17400.0,9420.0,428866.67450386024,
125,-4,-4,-8,428489.99999999994,17360.0,9580.0,428948.51217832655,
126,-5,-6,-7,428560.0,17550.0,9660.0,429027.9614430742,
127,-6,-7,-6,428760.0,17700.0,9900.0,429239.37098080834,
128,-7,-7,-3,428920.00000000006,17970.0,10600.0,429427.11523610156,
129,-14,-16,0,428920.00000000006,18460.0,11350.0,429467.06567558827,
130,-7,-7,3,428760.0,18800.0,11900.0,429336.91618587845,
131,-6,-7,6,428400.00000000006,19250.0,11980.0,428999.583799332,
132,-5,-6,7,428020.0,19400.0,12380.0,428638.24467725697,
133,-4,-4,8,427710.0,19590.0,12180.0,428331.6058849732,
134,-3,-3,10,427510.0,19330.0,12030.0,428115.83701143315,
135,-1,-2,10,427430.0,18990.0,11860.0,428015.98638368637,
136,0,0,10,427430.0,18690.0,11790.0,428000.847078601,
137,1,2,10,427480.0,18500.0,11510.0,428034.90570279426,
138,3,3,10,427630.0,18160.0,11150.0,428160.62990424514,
139,4,4,8,427900.0,17850.0,10920.0,428411.3431037979,
140,5,6,7,428210.0,18000.0,10370.0,428713.5885413477,
141,6,7,6,428519.99999999994,17930.0,10260.0,429017.64870457246,
142,7,7,3,428910.0,17850.0,10180.0,429401.9597067531,
143,12,17,0,429260.0,17660.0,10140.0,429742.7635225519,
144,5,9,-3,429300.0,17470.0,10169.999999999998,429775.66217737366,
145,5,7,-6,429300.0,17170.0,9710.0,429752.932508901,
146,4,7,-7,429140.0,17440.0,10060.0,429612.03055780457,
147,3,5,-8,428990.0,17320.0,9740.0,429449.9622773298,
148,2,4,-10,428790.0,17740.0,9900.0,429270.98865402024,
149,1,2,-10,428519.99999999994,17590.0,9740.0,428991.452245846,
150,0,0,-10,428330.0,17700.0,9550.0,428801.9139416241,
151,-1,-2,-10,428330.0,17660.0,9630.0,428802.05386634986,
152,-2,-3,-10,428370.00000000006,17550.0,9350.0,428831.29771508055,
153,-3,-6,-8,428410.0,17970.0,9780.0,428898.23664827534,
154,-4,-7,-7,428519.99999999994,17850.0,9710.0,429001.51165234833,
155,-5,-7,-6,428720.0,18150.0,10180.0,429224.75848906947,
156,-5,-9,-3,428870.0,18380.0,10650.0,429395.765931617,
157,-10,-18,0,428950.00000000006,18870.0,11279.999999999998,429513.0007345529,
158,-5,-9,3,428830.0,19250.0,11670.0,429420.4469980441,
159,-5,-7,6,428600.0,19400.0,11950.0,429205.2218927445,
160,-4,-7,7,428210.0,19750.0,12380.0,428843.9471416147,
161,-3,-5,8,427860.0,19590.0,12180.0,428481.38827725063,
162,-2,-4,10,427580.0,19560.0,12300.0,428203.8533222232,
163,-1,-2,10,427470.0,19250.0,11940.0,428069.76884615433,
164,0,0,10,427510.0,18910.0,11790.0,428090.4020180784,
165,1,2,10,427580.0,18760.0,11670.0,428150.42088032566,
166,2,4,10,427740.0,18270.0,11080.000000000002,428273.3553467925,
167,3,5,8,427980.0,18270.0,10880.0,428507.93189858226,
168,4,7,7,428250.0,18230.0,10380.0,428763.5010119215,
169,5,7,6,428600.0,18380.0,10260.0,429116.5948783617,
170,5,9,3,428910.0,18270.0,10180.0,429419.62391115754,
171,8,19,0,429219.99999999994,18230.0,9980.0,429722.8661591095,
172,3,9,-3,429300.0,18000.0,10100.0,429795.88178576116,
173,3,9,-6,429290.0,17850.0,9710.0,429770.6489512749,
174,2,7,-7,429219.99999999994,17700.0,9910.0,429699.0883164636,
175,2,6,-8,429060.0,18040.0,9790.0,429550.6597597075,
176,2,4,-10,428830.0,17810.0,9790.0,429311.31955726485,
177,0,2,-10,428519.99999999994,17700.0,9550.0,428991.7049314589,
178,0,0,-10,428360.0,17780.0,9440.0,428832.75481240934,
179,0,-2,-10,428290.0,17930.0,9590.0,428772.40711127856,
180,-2,-4,-10,428320.0,18270.0,9550.0,428815.83203048835,
181,-2,-6,-8,428400.00000000006,18190.0,9870.0,428899.5838188702,
182,-2,-7,-7,428480.0,18340.0,9950.0,428987.7253488729,
183,-3,-9,-6,428680.0,18690.0,10410.0,429213.4976908345,
184,-3,-9,-3,428910.0,18800.0,10570.0,429451.92163966387,
185,-6,-20,0,428940.0,19100.0,11240.000000000002,429512.1316098068,
186,-3,-9,3,428940.0,19520.0,11600.0,429540.58481126087,
187,-3,-9,6,428710.0,19710.0,11910.0,429328.07536894205,
188,-2,-7,7,428430.00000000006,19740.0,12000.0,429052.3656851225,
189,-2,-6,8,428090.0,19710.0,12150.0,428715.70381780976,
190,-2,-4,10,427819.99999999994,19480.0,12110.0,428434.44644426054,
191,0,-2,10,427620.0,19140.0,11830.0,428211.5749252932,
192,0,0,10,427620.0,18950.0,11680.0,428199.00665461615,
193,0,2,10,427730.00000000006,18800.0,11480.0,428296.8401704594,
194,2,4,10,427860.0,18570.0,11080.000000000002,428406.1051152283,
195,2,6,8,428090.0,18420.0,10770.0,428621.43833457516,
196,2,7,7,428350.0,18570.0,10500.0,428880.88952528534,
197,3,9,6,428630.0,18530.0,10430.0,429157.1072462857,
198,3,9,3,428940.0,18490.0,10300.0,429461.86524533236,
199,4,20,0,429210.0,18570.0,9950.0,429726.7404991223,
200,1,10,-3,429330.0,18530.0,9910.0,429843.9459850516,
201,1,9,-6,429330.0,18490.0,9520.0,429833.4088923289,
202,1,8,-7,429219.99999999994,18120.0,9630.0,429710.22759529465,
203,1,6,-8,429020.0,18340.0,9640.0,429520.0176941699,
204,0,4,-10,428700.0,18230.0,9600.0,429194.807634016,
205,0,2,-10,428470.0,18380.0,9480.0,428968.80504297744,
206,0,0,-10,428320.0,18460.0,9480.0,428822.4159252872,
207,0,-2,-10,428200.0,18270.0,9520.0,428695.3035665308,
208,0,-4,-10,428240.0,18530.0,9600.0,428748.1994131287,
209,-1,-6,-8,428320.0,18530.0,9840.0,428833.54451348603,
210,-1,-8,-7,428350.0,18760.0,9950.0,428876.04572883295,
211,-1,-9,-6,428590.0,19060.0,10430.0,429140.36934317887,
212,-1,-10,-3,428900.0,19100.0,10500.0,429453.4549866842,
213,-2,-20,0,428980.00000000006,19440.0,10940.0,429559.58562229766,
214,-1,-10,3,428940.0,19740.0,11370.0,429544.48908116604,
215,-1,-9,6,428780.0,19780.0,11640.0,429393.7894287713,
216,-1,-8,7,428590.0,19740.0,11840.0,429207.69016875734,
217,-1,-6,8,428190.0,19780.0,11920.0,428812.3259655674,
218,0,-4,10,427920.0,19400.0,11850.0,428523.4053117752,
219,0,-2,10,427770.0,19100.0,11760.0,428357.6548866613,
220,0,0,10,427810.0,18950.0,11640.0,428387.6611201588,
221,0,2,10,427930.0,18870.0,11439.999999999998,428498.58272811124,
222,0,4,10,428090.0,18800.0,11090.0,428646.09668116656,
223,1,6,8,428240.0,18610.0,10890.0,428782.4877487419,
224,1,8,7,428470.0,18870.0,10580.0,429015.7971450469,
225,1,9,6,428660.0,18870.0,10510.0,429203.8357237736,
226,1,10,3,428900.0,18910.0,10189.999999999998,429437.57893319026,
227,0,20,0,429210.0,18950.0,9790.0,429739.6545584315,
228,-1,10,-3,429290.0,18950.0,9830.0,429820.46891696536,
229,-1,9,-6,429250.0,18910.0,9410.0,429769.3552360382,
230,-1,8,-7,429060.0,18680.0,9480.0,429571.06094335543,
231,-1,6,-8,428860.0,19030.0,9320.0,429383.16559921164,
232,0,4,-10,428549.99999999994,18950.0,9360.0,429070.87363278336,
233,0,2,-10,428360.0,19100.0,9360.0,428887.7582771511,
234,0,0,-10,428170.0,19100.0,9320.0,428697.1207041167,
235,0,-2,-10,428080.0,18990.0,9490.0,428606.07391869754,
236,0,-4,-10,428120.0,19210.0,9640.0,428659.17475308984,
237,1,-6,-8,428200.0,19140.0,10029.999999999998,428744.8897654641,
238,1,-8,-7,428360.0,19180.0,10100.0,428908.1160341921,
239,1,-9,-6,428590.0,19440.0,10500.0,429159.1216553599,
240,1,-10,-3,428820.0,19480.0,10620.0,429393.5807624516,
241,2,-20,0,429020.0,19740.0,10930.0,429612.95709044905,
242,1,-10,3,428990.0,19970.0,11120.000000000002,429598.5048856665,
243,1,-9,6,428900.0,19930.0,11279.999999999998,429510.9466591044,
244,1,-8,7,428710.0,19740.0,11290.0,429312.7016523038,
245,1,-6,8,428400.00000000006,19710.0,11399.999999999998,429004.66675783385,
246,0,-4,10,428090.0,19330.0,11399.999999999998,428677.80091812543,
247,0,-2,10,427980.0,19030.0,11430.0,428555.3245498182,
248,0,0,10,427939.99999999994,18950.0,11390.0,428510.76789270993,
249,0,2,10,428050.0,18950.0,11279.999999999998,428617.71241982054,
250,0,4,10,428210.0,18840.0,11080.000000000002,428767.4382459564,
251,-1,6,8,428360.0,18760.0,10810.0,428906.8468793661,
252,-1,8,7,428560.0,19060.0,10610.0,429114.82064827357,
253,-1,9,6,428750.0,19100.0,10580.0,429305.6124720477,
254,-1,10,3,428950.00000000006,19220.0,10290.0,429503.6612183883,
255,-4,20,0,429180.0,19290.0,9860.0,429726.4200628116,
256,-3,9,-3,429219.99999999994,19330.0,9830.0,429767.4792256854,
257,-3,9,-6,429230.0,19370.0,9310.0,429767.6882921749,
258,-2,7,-7,428950.00000000006,19330.0,9350.0,429487.1056271655,
259,-2,6,-8,428760.0,19670.0,9270.0,429311.0520357006,
260,-2,4,-10,428519.99999999994,19590.0,9390.0,429070.30962302664,
261,0,2,-10,428170.0,19480.0,9390.0,428715.74662006524,
262,0,0,-10,428020.0,19590.0,9500.0,428573.3758646237,
263,0,-2,-10,427900.0,19670.0,9740.0,428462.5847142315,
264,2,-4,-10,427939.99999999994,19820.0,9860.0,428512.18839141546,
265,2,-6,-8,428060.0,19670.0,10089.999999999998,428630.4709187157,
266,2,-7,-7,428260.0,19710.0,10330.0,428837.7555673008,
267,3,-9,-6,428440.0,19900.0,10690.0,429035.10310929106,
268,3,-9,-3,428720.0,19860.0,10770.0,429314.8621932392,
269,6,-20,0,429000.0,20130.0,10870.0,429609.559716727,
270,3,-9,3,429000.0,20240.0,10990.0,429617.78094022133,
271,3,-9,6,428950.00000000006,20240.0,10920.0,429566.0676776042,
272,2,-7,7,428800.0,20090.0,10920.0,429409.2389551021,
273,2,-6,8,428489.99999999994,19940.0,10880.0,429091.6663138541,
274,2,-4,10,428260.0,19630.0,10760.0,428844.6596379626,
275,0,-2,10,428070.0,19290.0,10790.0,428640.23737862037,
276,0,0,10,428060.0,19180.0,10830.0,428626.32315339666,
277,0,2,10,428150.0,19260.0,10870.0,428720.8030875106,
278,-2,4,10,428180.0,19140.0,10910.0,428746.40534936264,
279,-2,6,8,428340.00000000006,19140.0,10790.0,428903.15841690893,
280,-2,7,7,428530.0,19370.0,10680.0,429100.4779768953,
281,-3,9,6,428730.0,19440.0,10710.0,429304.12366992235,
282,-3,9,3,428960.0,19560.0,10360.0,429530.67969587457,
283,-8,19,0,429120.0,19670.0,9930.0,429685.33626364305,
284,-5,9,-3,429080.0,19860.0,9690.0,429648.6495963882,
285,-5,7,-6,428970.0,19710.0,9300.0,429523.26479481877,
286,-4,7,-7,428690.0,20160.0,9420.0,429267.1407177586,
287,-3,6,-8,428459.99999999994,20010.0,9330.0,429028.4612936535,
288,-2,3,-10,428190.0,20390.0,9650.0,428783.80414843094,
289,-1,2,-10,427990.0,20350.0,9650.0,428582.18010085303,
290,0,0,-10,427840.0,20350.0,9810.0,428436.02112800925,
291,1,-2,-10,427760.00000000006,20430.0,10080.0,428366.2088680666,
292,2,-3,-10,427840.0,20010.0,10040.0,428425.3345683469,
293,3,-6,-8,427920.0,20320.0,10470.0,428530.10361000313,
294,4,-7,-7,428110.0,20010.0,10520.0,428706.4760415919,
295,5,-7,-6,428380.0,20200.0,10630.0,428987.7169570243,
296,5,-9,-3,428690.0,20130.0,10940.0,429301.77800703316,
297,10,-18,0,429010.00000000006,20280.0,10820.0,429625.3378235507,
298,5,-9,3,429080.0,20350.0,10790.0,429697.7926403625,
299,5,-7,6,428960.0,20320.0,10360.0,429565.9595452135,
300,4,-7,7,428810.0,20390.0,10590.0,429425.0997554754,
301,3,-5,8,428530.0,20200.0,10160.0,429126.11957325554,
302,2,-4,10,428260.0,20050.0,10440.0,428856.1806713295,
303,1,-2,10,428070.0,19820.0,10360.0,428653.8077516634,
304,0,0,10,428110.0,19630.0,10470.0,428687.68340133125,
305,-1,2,10,428140.0,19630.0,10750.0,428724.5724238348,
306,-2,3,10,428270.0,19220.0,10550.0,428830.8568655012,
307,-3,6,8,428420.0,19410.0,10790.0,428995.1848214616,
308,-4,7,7,428570.0,19520.0,10440.0,429141.31576905993,
309,-5,7,6,428730.0,19710.0,10710.0,429316.4346959012,
310,-5,9,3,428920.00000000006,19790.0,10440.0,429503.20615799836,
311,-12,17,0,429040.00000000006,20010.0,10000.0,429622.76673844934,
312,-7,7,-3,428920.00000000006,20130.0,9650.0,429500.5306166688,
313,-6,7,-6,428770.0,20390.0,9420.0,429357.8943026435,
314,-5,6,-7,428420.0,20500.0,9540.0,429016.2677568299,
315,-4,4,-8,428140.0,20740.0,9620.0,428749.9872886296,
316,-3,3,-10,427950.0,20670.0,9930.0,428563.9465704039,
317,-1,2,-10,427840.0,20670.0,9970.0,428455.0331131611,
318,0,0,-10,427710.0,20660.0,10089.999999999998,428327.54732797656,
319,1,-2,-10,427720.0,20580.0,10160.0,428335.3363896096,
320,3,-3,-10,427750.0,20740.0,10280.0,428375.8729200327,
321,4,-4,-8,427870.0,20590.0,10720.0,428499.2455069203,
322,5,-6,-7,427990.0,20670.0,10710.0,428622.6698391022,
323,6,-7,-6,428330.0,20590.0,10880.0,428962.59906896314,
324,7,-7,-3,428690.0,20540.0,11060.000000000002,429324.272898703,
325,14,-16,0,429040.00000000006,20630.0,10800.0,429671.4541367626,
326,7,-7,3,429040.00000000006,20590.0,10320.0,429657.7383220277,
327,6,-7,6,428920.00000000006,20740.0,10200.0,429542.2610174697,
328,5,-6,7,428680.0,20740.0,10330.0,429305.7172924675,
329,4,-4,8,428450.0,20700.0,10169.999999999998,429070.2989021729,
330,3,-3,10,428300.0,20500.0,9890.0,428904.36241661146,
331,1,-2,10,428210.0,20050.0,9860.0,428792.52115679445,
332,0,0,10,428180.0,19940.0,10049.999999999998,428761.84356819815,
333,-1,2,10,428250.0,19900.0,10290.0,428835.58224569005,
334,-3,3,10,428290.0,19750.0,10520.0,428874.17385522294,
335,-4,4,8,428450.0,19710.0,10680.0,429036.06957923714,
336,-5,6,7,428600.0,19900.0,10450.0,429188.97061783867,
337,-6,7,6,428760.0,19970.0,10560.0,429354.69264932926,
338,-7,7,3,428950.00000000006,20120.0,10450.0,429548.73926016834,
339,-15,14,0,429069.99999999994,20350.0,9980.0,429668.2299169907,
340,-8,6,-3,428950.00000000006,20510.0,9780.0,429551.40670238767,
341,-8,5,-6,428650.0,20740.0,9580.0,429258.3680023023,
342,-6,5,-7,428260.0,20930.0,9890.0,428885.1881331413,
343,-5,3,-8,427990.0,20930.0,9930.0,428616.5067983267,
344,-3,3,-10,427860.0,21160.0,10290.0,428506.4868820541,
345,-2,1,-10,427750.0,21200.0,10250.0,428397.6715622997,
346,0,0,-10,427680.0,21309.999999999996,10360.0,428335.88234001596,
347,2,-1,-10,427670.00000000006,21230.000000000004,10480.0,428324.8442479143,
348,3,-3,-10,427710.0,20970.0,10410.0,428350.2691723212,
349,5,-3,-8,427819.99999999994,21120.0,10800.0,428477.12517706235,
350,6,-5,-7,427980.0,21040.0,10880.0,428634.9687088071,
351,8,-5,-6,428330.0,20970.0,11030.0,428984.83737773297,
352,8,-6,-3,428640.0,21000.0,11120.000000000002,429298.1528029209,
353,16,-12,0,429069.99999999994,20890.0,10640.0,429709.97963742935,
354,8,-6,3,429060.0,20850.0,10340.0,429690.727966057,
355,8,-5,6,428870.0,21000.0,9940.0,429498.871360566,
356,6,-5,7,428640.0,20970.0,10180.0,429273.36616659554,
357,5,-3,8,428440.0,20850.0,9750.0,429057.8266387877,
358,3,-3,10,428360.0,20780.0,10140.0,428983.5866324025,
359,2,-1,10,428250.0,20590.0,10180.0,428865.53020731336,
360,0,0,10,428290.0,20440.0,10300.0,428901.1630900527,
361,-2,1,10,428330.0,20240.0,10340.0,428932.58456312225,
362,-3,3,10,428370.00000000006,19970.0,10180.0,428956.04693255003,
363,-5,3,8,428450.0,19940.0,10490.0,429042.00983120524,
364,-6,5,7,428560.0,20160.0,10260.0,429156.5760884948,
365,-8,5,6,428760.0,20120.0,10650.0,429363.91848873376,
366,-8,6,3,428950.00000000006,20350.0,10410.0,429558.6026376379,
367,-17,10,0,429030.0,20740.0,9980.0,429646.9351688663,
368,-10,4,-3,428790.0,20850.0,9870.0,429410.0645071096,
369,-8,4,-6,428440.0,20970.0,9780.0,429064.35752693325,
370,-7,3,-7,428090.0,21160.0,10180.0,428733.51408538147,
371,-6,3,-8,427900.0,21380.0,10410.0,428560.2437230967,
372,-3,1,-10,427819.99999999994,21420.0,10650.0,428488.26273306477,
373,-2,1,-10,427700.00000000006,21530.0,10810.0,428377.9721227506,
374,0,0,-10,427590.0,21650.0,10850.0,428275.20719742816,
375,2,-1,-10,427620.0,21690.0,10850.0,428307.18298903183,
376,3,-1,-10,427700.00000000006,21460.0,10770.0,428373.45214193664,
377,6,-3,-8,427780.0,21460.0,10960.0,428458.1445135569,
378,7,-3,-7,427930.0,21309.999999999996,11080.000000000002,428603.5083850808,
379,8,-4,-6,428250.0,21380.0,11240.000000000002,428930.6523203955,
380,10,-4,-3,428630.0,21269.999999999996,11050.0,429299.6532726296,
381,18,-8,0,429020.0,20970.0,10500.0,429660.50702851434,
382,10,-4,3,429020.0,21080.0,10029.999999999998,429654.6609778602,
383,8,-4,6,428790.0,20970.0,9910.0,429416.8290833511,
384,7,-3,7,428560.0,21040.0,9870.0,429189.6691440743,
385,6,-3,8,428440.0,21190.000000000004,9910.0,429078.14882606175,
386,3,-1,10,428400.00000000006,21000.0,10020.0,429031.42122693075,
387,2,-1,10,428360.0,20810.0,9990.0,428981.52151345636,
388,0,0,10,428400.00000000006,20660.0,10060.0,429015.84959066496,
389,-2,1,10,428440.0,20590.0,10230.0,429056.4468691736,
390,-3,1,10,428519.99999999994,20360.0,10140.0,429123.2219304846,
391,-6,3,8,428519.99999999994,20240.0,10180.0,429118.4922605876,
392,-7,3,7,428590.0,20360.0,10340.0,429197.8952651096,
393,-8,4,6,428750.0,20510.0,10540.0,429369.6707966225,
394,-10,4,3,428940.0,20510.0,10460.0,429557.4412113006,
395,-19,6,0,428940.0,21040.0,9990.0,429571.88606797816,
396,-10,2,-3,428710.0,21000.0,9870.0,429337.4907925,
397,-9,2,-6,428280.00000000006,21230.000000000004,9870.0,428919.44255302777,
398,-7,2,-7,428010.0,21309.999999999996,10460.0,428667.8058823639,
399,-6,1,-8,427939.99999999994,21530.0,10610.0,428612.59500859276,
400,-5,1,-10,427900.0,21690.0,10810.0,428585.7232806524,
401,-2,0,-10,427620.0,21690.0,10770.0,428305.1638726762,
402,0,0,-10,427540.0,21870.0,10930.0,428238.5006045113,
403,2,0,-10,427620.0,21950.0,11120.000000000002,428327.3529673304,
404,5,-1,-10,427670.00000000006,21910.0,10920.0,428370.0776198077,
405,6,-1,-8,427810.0,21950.0,11210.0,428519.3842756708,
406,7,-2,-7,427890.0,21840.0,11050.0,428589.47747232433,
