index,dx,dy,dz,Bx,By,Bz,Bmod,
1010.0,0.0,0.0,10.0,428070.0,22440.000000000004,10520.0,428786.833869698,
1011.0,0.0,0.0,10.0,428220.0,22440.000000000004,10290.0,428931.0038922344,
1012.0,0.0,0.0,10.0,428530.0,22400.000000000004,10060.0,429232.94899157033,
1013.0,10.0,0.0,-100.0,428730.0,22170.0,10720.0,429436.65446722176,
1014.0,0.0,0.0,10.0,428410.0,22250.0,10450.0,429114.6619494608,
1015.0,0.0,0.0,10.0,428180.0,22290.0,10570.0,428890.05747394054,
1016.0,0.0,0.0,10.0,428030.0,22170.0,10410.0,428730.1691040648,
1017.0,0.0,0.0,10.0,427950.0,22250.0,10490.0,428656.39514650893,
1018.0,0.0,0.0,10.0,427909.99999999994,22330.0,10560.0,428622.34029504337,
1019.0,0.0,0.0,10.0,427950.0,22360.000000000004,10370.0,428659.19913143123,
1020.0,0.0,0.0,10.0,428020.0,22400.000000000004,10410.0,428732.1407359145,
1021.0,0.0,0.0,10.0,428180.0,22440.000000000004,10370.0,428892.99702839635,
1022.0,0.0,0.0,10.0,428410.0,22400.000000000004,10290.0,429118.5992240374,
1023.0,0.0,0.0,10.0,428840.0,22360.000000000004,10330.0,429546.7659056462,
1024.0,10.0,0.0,-100.0,428840.0,22140.0,9900.0,429525.24396128336,
1025.0,0.0,0.0,10.0,428530.0,22060.0,9860.0,429210.69895798265,
1026.0,0.0,0.0,10.0,428180.0,22250.0,10089.999999999998,428876.4192631719,
1027.0,0.0,0.0,10.0,428030.0,22170.0,9930.0,428718.7827702444,
1028.0,0.0,0.0,10.0,427900.0,22290.0,10060.0,428598.24742992123,
1029.0,0.0,0.0,10.0,427909.99999999994,22290.0,10129.999999999998,428609.8798441304,
1030.0,0.0,0.0,10.0,427909.99999999994,22360.000000000004,10100.0,428612.8179371214,
1031.0,0.0,0.0,10.0,428030.0,22400.000000000004,10169.999999999998,428736.36398140993,
1032.0,0.0,0.0,10.0,428140.0,22400.000000000004,10209.999999999998,428847.1332537971,
1033.0,0.0,0.0,10.0,428410.0,22440.000000000004,10169.999999999998,429117.8283408882,
1034.0,0.0,0.0,10.0,428770.0,22400.000000000004,10370.0,429479.9294495611,
1035.0,10.0,0.0,-100.0,428800.0,22060.0,9270.0,429467.1308726664,
1036.0,0.0,0.0,10.0,428450.0,21980.0,9270.0,429113.56981573073,
1037.0,0.0,0.0,10.0,428150.0,22170.0,9620.0,428831.5237946017,
1038.0,0.0,0.0,10.0,427950.0,22020.0,9540.0,428622.32151394075,
1039.0,0.0,0.0,10.0,427830.0,22170.0,9740.0,428514.74350365123,
